Logrones;1935;9;7;12;1;3;6;
Leganes;1935;13;6;12;3;3;4;
Ourense;1935;18;11;3;5;2;3;
Villarreal;1935;14;6;9;3;2;5;
Sevilla;1935;13;15;12;3;3;4;
At. Madrid B;1935;19;16;9;5;1;4;
Xerez;1935;12;8;7;3;4;3;
Hercules;1935;12;12;12;3;4;3;
Eibar;1935;12;9;10;3;4;3;
Numancia;1935;12;6;11;3;4;3;
Alaves;1936;18;13;7;5;3;3;
Logrones;1936;9;7;14;1;4;6;
Albacete;1936;14;13;13;3;3;5;
Lleida;1936;15;14;17;4;4;3;
Hercules;1936;15;14;13;4;4;3;
Elche;1936;11;15;16;3;6;2;
Leganes;1936;16;7;12;4;3;4;
Sevilla;1936;13;15;13;3;4;4;
Levante;1936;9;11;19;2;6;3;
Badajoz;1936;13;10;5;1;0;10;
Numancia;1936;13;6;11;3;4;4;
At. Madrid B;1936;20;16;9;5;1;5;
Osasuna;1936;15;11;10;4;4;3;
Extremadura;1936;21;13;6;6;2;3;
Rayo Vallecano;1936;18;14;7;4;1;6;
Xerez;1936;13;8;7;3;4;4;
Toledo;1936;12;14;17;2;3;6;
Ourense;1936;21;12;3;6;2;3;
Villarreal;1936;15;7;10;3;2;6;
Jaen;1936;6;6;15;0;5;6;
Eibar;1936;13;9;10;3;4;4;
Las Palmas;1936;13;16;17;2;2;7;
At. Madrid B;1937;21;17;10;5;1;6;
Leganes;1937;17;8;13;4;3;5;
Badajoz;1937;16;12;6;2;0;10;
Osasuna;1937;15;12;12;4;5;3;
Elche;1937;14;17;17;4;6;2;
Rayo Vallecano;1937;18;15;9;4;2;6;
Extremadura;1937;22;14;7;6;2;4;
Hercules;1937;16;15;14;4;4;4;
Jaen;1937;9;9;16;1;5;6;
Toledo;1937;12;15;20;2;4;6;
Las Palmas;1937;16;21;18;3;2;7;
Numancia;1937;13;7;16;3;5;4;
Lleida;1937;16;15;18;4;4;4;
Eibar;1937;14;10;11;3;4;5;
Logrones;1937;10;7;14;1;4;7;
Levante;1937;10;11;19;2;6;4;
Ourense;1937;22;14;5;6;2;4;
Albacete;1937;15;15;15;3;3;6;
Sevilla;1937;16;16;13;4;4;4;
Alaves;1937;18;13;8;5;4;3;
Xerez;1937;14;9;8;3;4;5;
Villarreal;1937;16;8;11;3;2;7;
Alaves;1938;21;15;9;6;4;3;
At. Madrid B;1938;21;18;12;5;2;6;
Albacete;1938;16;17;17;3;3;7;
Jaen;1938;10;11;18;1;5;7;
Hercules;1938;19;18;15;5;4;4;
Badajoz;1938;16;13;9;2;1;10;
Las Palmas;1938;17;21;18;3;2;8;
Lleida;1938;17;15;18;4;4;5;
Levante;1938;11;11;19;2;6;5;
Sevilla;1938;17;16;13;4;4;5;
Numancia;1938;14;8;17;3;5;5;
Leganes;1938;18;9;14;4;3;6;
Osasuna;1938;18;13;12;5;5;3;
Logrones;1938;10;7;15;1;5;7;
Rayo Vallecano;1938;21;20;11;5;2;6;
Extremadura;1938;22;16;12;6;3;4;
Toledo;1938;13;15;20;2;4;7;
Xerez;1938;15;9;8;3;4;6;
Villarreal;1938;17;9;12;3;2;8;
Elche;1938;15;18;18;4;6;3;
Eibar;1938;17;13;11;4;4;5;
Ourense;1938;22;14;8;6;3;4;
At. Madrid B;1939;24;21;13;6;2;6;
Levante;1939;11;12;22;2;7;5;
Badajoz;1939;16;14;12;2;2;10;
Rayo Vallecano;1939;24;23;12;6;2;6;
Elche;1939;16;19;19;4;6;4;
Toledo;1939;14;16;21;2;4;8;
Extremadura;1939;23;16;12;6;3;5;
Villarreal;1939;18;9;12;3;2;9;
Jaen;1939;10;11;19;1;6;7;
Eibar;1939;20;14;11;5;4;5;
Leganes;1939;18;10;16;4;4;6;
Alaves;1939;24;17;10;7;4;3;
Lleida;1939;20;18;18;5;4;5;
Numancia;1939;14;8;20;3;6;5;
Logrones;1939;10;7;16;1;6;7;
Hercules;1939;22;19;15;6;4;4;
Ourense;1939;23;15;9;6;3;5;
Las Palmas;1939;18;22;19;3;2;9;
Sevilla;1939;20;18;13;5;4;5;
Osasuna;1939;18;13;14;5;6;3;
Xerez;1939;15;9;9;3;5;6;
Albacete;1939;19;18;17;4;3;7;
Albacete;1940;22;20;17;5;3;7;
Elche;1940;16;19;21;4;7;4;
Hercules;1940;25;20;15;7;4;4;
Sevilla;1940;20;18;14;5;5;5;
Las Palmas;1940;21;25;19;4;2;9;
Jaen;1940;10;11;22;1;7;7;
Levante;1940;11;12;23;2;8;5;
Leganes;1940;21;11;16;5;4;6;
Lleida;1940;23;20;19;6;4;5;
Ourense;1940;23;16;11;6;4;5;
Numancia;1940;14;8;22;3;7;5;
Alaves;1940;27;19;10;8;4;3;
Osasuna;1940;21;16;14;6;6;3;
At. Madrid B;1940;24;21;16;6;3;6;
Rayo Vallecano;1940;27;25;13;7;2;6;
Logrones;1940;10;8;18;1;7;7;
Toledo;1940;14;16;22;2;5;8;
Extremadura;1940;26;17;12;7;3;5;
Villarreal;1940;21;10;12;4;2;9;
Badajoz;1940;16;14;13;2;3;10;
Eibar;1940;23;17;11;6;4;5;
Xerez;1940;15;9;12;3;6;6;
Alaves;1941;30;20;10;9;4;3;
Levante;1941;11;12;24;2;9;5;
At. Madrid B;1941;27;24;17;7;3;6;
Hercules;1941;25;21;18;7;5;4;
Badajoz;1941;16;14;14;2;4;10;
Toledo;1941;17;17;22;3;5;8;
Elche;1941;16;19;25;4;8;4;
Eibar;1941;26;21;11;7;4;5;
Extremadura;1941;29;19;12;8;3;5;
Albacete;1941;22;20;19;5;4;7;
Jaen;1941;10;12;24;1;8;7;
Lleida;1941;26;22;20;7;4;5;
Leganes;1941;22;11;16;5;4;7;
Osasuna;1941;22;16;14;6;6;4;
Logrones;1941;13;11;19;2;7;7;
Villarreal;1941;21;11;15;4;3;9;
Ourense;1941;24;17;12;6;4;6;
Numancia;1941;15;9;23;3;7;6;
Sevilla;1941;23;21;16;6;5;5;
Rayo Vallecano;1941;27;27;16;7;3;6;
Xerez;1941;15;9;15;3;7;6;
Las Palmas;1941;24;28;19;5;2;9;
Albacete;1942;22;21;21;5;5;7;
Badajoz;1942;19;16;15;3;4;10;
Hercules;1942;25;22;21;7;6;4;
Leganes;1942;25;14;17;6;4;7;
Las Palmas;1942;27;32;22;6;2;9;
Elche;1942;16;22;29;4;9;4;
Lleida;1942;29;24;20;8;4;5;
Xerez;1942;15;9;17;3;8;6;
Numancia;1942;18;12;24;4;7;6;
Levante;1942;11;13;27;2;10;5;
Osasuna;1942;22;16;15;6;7;4;
Alaves;1942;33;21;10;10;4;3;
Ourense;1942;25;18;13;6;4;7;
Jaen;1942;11;13;25;1;8;8;
Rayo Vallecano;1942;30;28;16;8;3;6;
At. Madrid B;1942;27;24;18;7;4;6;
Toledo;1942;18;17;22;3;5;9;
Logrones;1942;14;11;19;2;7;8;
Villarreal;1942;24;14;15;5;3;9;
Sevilla;1942;23;21;19;6;6;5;
Eibar;1942;27;21;11;7;4;6;
Extremadura;1942;30;19;12;8;3;6;
Alaves;1943;33;22;12;10;5;3;
Hercules;1943;28;24;22;8;6;4;
At. Madrid B;1943;28;25;19;7;4;7;
Villarreal;1943;25;15;16;5;3;10;
Badajoz;1943;22;17;15;4;4;10;
Eibar;1943;27;21;12;7;5;6;
Elche;1943;17;22;29;4;9;5;
Lleida;1943;30;24;20;8;4;6;
Extremadura;1943;31;20;13;8;3;7;
Las Palmas;1943;28;33;23;6;2;10;
Jaen;1943;14;14;25;2;8;8;
Numancia;1943;18;12;25;4;8;6;
Leganes;1943;25;14;18;6;5;7;
Rayo Vallecano;1943;33;29;16;9;3;6;
Levante;1943;11;13;29;2;11;5;
Osasuna;1943;25;18;15;7;7;4;
Logrones;1943;14;12;21;2;8;8;
Albacete;1943;25;23;22;6;5;7;
Sevilla;1943;26;23;19;7;6;5;
Toledo;1943;18;17;24;3;6;9;
Xerez;1943;15;9;18;3;9;6;
Ourense;1943;28;19;13;7;4;7;
Albacete;1944;28;24;22;7;5;7;
Sevilla;1944;26;23;20;7;7;5;
Hercules;1944;29;25;23;8;6;5;
Levante;1944;12;14;30;2;11;6;
Jaen;1944;15;15;26;2;8;9;
Xerez;1944;16;10;19;3;9;7;
Las Palmas;1944;31;35;23;7;2;10;
Badajoz;1944;22;17;17;4;5;10;
Lleida;1944;33;26;20;9;4;6;
Extremadura;1944;31;20;15;8;4;7;
Numancia;1944;19;12;25;4;8;7;
Osasuna;1944;26;18;15;7;7;5;
Ourense;1944;31;21;14;8;4;7;
Elche;1944;17;23;31;4;10;5;
Rayo Vallecano;1944;34;29;16;9;3;7;
Alaves;1944;34;22;12;10;5;4;
Toledo;1944;18;17;25;3;7;9;
At. Madrid B;1944;31;26;19;8;4;7;
Villarreal;1944;28;18;17;6;3;10;
Leganes;1944;25;15;21;6;6;7;
Eibar;1944;30;23;13;8;5;6;
Logrones;1944;14;13;23;2;9;8;
Alaves;1945;37;27;13;11;5;4;
Villarreal;1945;28;19;22;6;4;10;
At. Madrid B;1945;34;28;19;9;4;7;
Albacete;1945;28;24;24;7;6;7;
Badajoz;1945;25;18;17;5;5;10;
Lleida;1945;33;26;21;9;5;6;
Elche;1945;20;24;31;5;10;5;
Jaen;1945;15;15;27;2;9;9;
Extremadura;1945;34;23;16;9;4;7;
Ourense;1945;31;22;17;8;5;7;
Leganes;1945;28;18;22;7;6;7;
Toledo;1945;18;18;28;3;8;9;
Levante;1945;15;15;30;3;11;6;
Rayo Vallecano;1945;34;29;17;9;4;7;
Logrones;1945;14;13;24;2;10;8;
Las Palmas;1945;34;36;23;8;2;10;
Numancia;1945;20;13;26;4;8;8;
Xerez;1945;17;11;20;3;9;8;
Osasuna;1945;29;20;16;8;7;5;
Hercules;1945;29;26;25;8;7;5;
Sevilla;1945;27;24;21;7;7;6;
Eibar;1945;31;24;14;8;5;7;
Albacete;1946;28;24;26;7;7;7;
Leganes;1946;31;20;22;8;6;7;
Hercules;1946;29;26;26;8;8;5;
Numancia;1946;23;14;26;5;8;8;
Jaen;1946;15;17;31;2;10;9;
Extremadura;1946;37;27;18;10;4;7;
Las Palmas;1946;35;37;24;8;2;11;
Sevilla;1946;28;25;22;7;7;7;
Lleida;1946;34;26;21;9;5;7;
Logrones;1946;15;13;24;2;10;9;
Ourense;1946;31;22;20;8;6;7;
Badajoz;1946;28;21;17;6;5;10;
Rayo Vallecano;1946;34;29;18;9;5;7;
Osasuna;1946;32;21;16;9;7;5;
Toledo;1946;19;18;28;3;8;10;
Alaves;1946;38;27;13;11;5;5;
Villarreal;1946;31;22;24;7;4;10;
Levante;1946;15;17;33;3;12;6;
Xerez;1946;18;12;21;3;9;9;
Elche;1946;21;25;32;5;10;6;
Eibar;1946;34;25;14;9;5;7;
At. Madrid B;1946;34;28;20;9;5;7;
Albacete;1947;29;25;27;7;7;8;
Alaves;1947;39;28;14;11;5;6;
Elche;1947;24;28;32;6;10;6;
Numancia;1947;23;14;29;5;9;8;
Jaen;1947;18;19;32;3;10;9;
Badajoz;1947;28;22;19;6;6;10;
Las Palmas;1947;36;40;27;8;2;12;
At. Madrid B;1947;35;31;23;9;5;8;
Lleida;1947;37;29;21;10;5;7;
Sevilla;1947;28;25;25;7;8;7;
Ourense;1947;32;22;20;8;6;8;
Logrones;1947;16;13;24;2;10;10;
Rayo Vallecano;1947;35;29;18;9;5;8;
Hercules;1947;30;26;26;8;8;6;
Toledo;1947;22;19;28;4;8;10;
Levante;1947;15;17;34;3;13;6;
Villarreal;1947;34;23;24;8;4;10;
Osasuna;1947;32;21;17;9;8;5;
Xerez;1947;18;13;24;3;10;9;
Extremadura;1947;40;30;19;11;4;7;
Eibar;1947;35;25;14;9;5;8;
Leganes;1947;32;20;22;8;6;8;
Alaves;1948;42;29;14;12;5;6;
Eibar;1948;35;25;15;9;6;8;
At. Madrid B;1948;38;34;24;10;5;8;
Lleida;1948;37;30;24;10;6;7;
Badajoz;1948;29;22;19;6;6;11;
Xerez;1948;19;13;24;3;10;10;
Extremadura;1948;43;33;21;12;4;7;
Elche;1948;24;30;35;6;11;6;
Hercules;1948;33;28;27;9;8;6;
Villarreal;1948;34;24;26;8;5;10;
Leganes;1948;33;20;22;8;6;9;
Las Palmas;1948;37;40;27;8;2;13;
Levante;1948;15;18;37;3;14;6;
Albacete;1948;32;28;28;8;7;8;
Logrones;1948;16;14;26;2;11;10;
Jaen;1948;21;21;33;4;10;9;
Numancia;1948;23;14;30;5;10;8;
Rayo Vallecano;1948;38;30;18;10;5;8;
Osasuna;1948;33;22;18;9;8;6;
Toledo;1948;23;20;29;4;8;11;
Sevilla;1948;31;26;25;8;8;7;
Ourense;1948;32;22;21;8;7;8;
Albacete;1949;35;30;29;9;7;8;
Osasuna;1949;33;23;20;9;9;6;
Elche;1949;24;30;36;6;12;6;
Badajoz;1949;32;23;19;7;6;11;
Extremadura;1949;44;33;21;12;4;8;
Numancia;1949;24;14;30;5;10;9;
Jaen;1949;24;22;33;5;10;9;
Sevilla;1949;31;26;26;8;9;7;
Las Palmas;1949;40;44;27;9;2;13;
Alaves;1949;42;29;18;12;6;6;
Lleida;1949;37;30;26;10;7;7;
Leganes;1949;36;22;22;9;6;9;
Ourense;1949;32;25;25;8;8;8;
At. Madrid B;1949;41;38;27;11;5;8;
Toledo;1949;24;21;30;4;8;12;
Hercules;1949;34;29;28;9;8;7;
Villarreal;1949;37;27;26;9;5;10;
Rayo Vallecano;1949;38;30;21;10;6;8;
Xerez;1949;20;13;24;3;10;11;
Logrones;1949;17;14;26;2;11;11;
Eibar;1949;36;26;16;9;6;9;
Levante;1949;16;19;38;3;14;7;
Alaves;1950;45;31;19;13;6;6;
Lleida;1950;37;31;28;10;8;7;
At. Madrid B;1950;42;39;28;11;5;9;
Jaen;1950;25;23;34;5;10;10;
Badajoz;1950;35;25;19;8;6;11;
Extremadura;1950;44;33;23;12;5;8;
Hercules;1950;37;32;29;10;8;7;
Albacete;1950;35;31;32;9;8;8;
Leganes;1950;36;23;24;9;7;9;
Ourense;1950;35;27;26;9;8;8;
Levante;1950;16;19;40;3;15;7;
Las Palmas;1950;43;46;27;10;2;13;
Logrones;1950;17;14;27;2;12;11;
Elche;1950;27;31;36;7;12;6;
Numancia;1950;24;15;32;5;11;9;
Villarreal;1950;40;29;27;10;5;10;
Osasuna;1950;34;24;21;9;9;7;
Eibar;1950;37;27;17;9;6;10;
Rayo Vallecano;1950;41;32;22;11;6;8;
Toledo;1950;24;22;32;4;9;12;
Sevilla;1950;34;28;26;9;9;7;
Xerez;1950;20;13;26;3;11;11;
Albacete;1951;35;31;33;9;9;8;
Rayo Vallecano;1951;44;33;22;12;6;8;
Badajoz;1951;36;27;21;8;6;12;
Numancia;1951;25;17;34;5;11;10;
Elche;1951;27;31;38;7;13;6;
Sevilla;1951;37;30;26;10;9;7;
Extremadura;1951;47;35;23;13;5;8;
Logrones;1951;17;14;29;2;13;11;
Jaen;1951;25;24;36;5;11;10;
Leganes;1951;39;25;25;10;7;9;
Las Palmas;1951;46;49;27;11;2;13;
Osasuna;1951;34;24;24;9;10;7;
Lleida;1951;37;31;31;10;9;7;
Levante;1951;19;22;40;4;15;7;
Ourense;1951;36;27;26;9;8;9;
Alaves;1951;46;31;19;13;6;7;
Toledo;1951;27;24;33;5;9;12;
Villarreal;1951;40;30;29;10;6;10;
Xerez;1951;23;15;27;4;11;11;
At. Madrid B;1951;42;40;30;11;6;9;
Eibar;1951;37;27;18;9;7;10;
Hercules;1951;40;33;29;11;8;7;
Alaves;1952;49;32;19;14;6;7;
Jaen;1952;25;24;37;5;12;10;
At. Madrid B;1952;45;43;30;12;6;9;
Elche;1952;27;31;41;7;14;6;
Hercules;1952;43;37;29;12;8;7;
Las Palmas;1952;46;49;31;11;3;13;
Leganes;1952;40;26;26;10;7;10;
Xerez;1952;24;16;28;4;11;12;
Levante;1952;22;23;40;5;15;7;
Ourense;1952;36;27;27;9;9;9;
Logrones;1952;20;16;30;3;13;11;
Badajoz;1952;36;28;23;8;7;12;
Numancia;1952;28;18;34;6;11;10;
Toledo;1952;27;24;34;5;10;12;
Osasuna;1952;34;24;25;9;11;7;
Lleida;1952;40;32;31;11;9;7;
Rayo Vallecano;1952;44;33;23;12;7;8;
Eibar;1952;40;28;18;10;7;10;
Sevilla;1952;40;33;27;11;9;7;
Extremadura;1952;47;36;26;13;6;8;
Villarreal;1952;43;31;29;11;6;10;
Albacete;1952;35;31;34;9;10;8;
Albacete;1953;38;34;35;10;10;8;
Toledo;1953;27;25;37;5;11;12;
Badajoz;1953;39;30;23;9;7;12;
Sevilla;1953;40;33;29;11;10;7;
Elche;1953;28;32;42;7;14;7;
Leganes;1953;41;27;27;10;7;11;
Extremadura;1953;50;38;27;14;6;8;
At. Madrid B;1953;45;44;32;12;7;9;
Jaen;1953;26;24;37;5;12;11;
Levante;1953;23;23;40;5;15;8;
Las Palmas;1953;49;51;31;12;3;13;
Rayo Vallecano;1953;44;33;25;12;8;8;
Lleida;1953;43;34;32;12;9;7;
Hercules;1953;43;38;31;12;9;7;
Logrones;1953;23;18;30;4;13;11;
Numancia;1953;28;18;36;6;12;10;
Ourense;1953;39;29;27;10;9;9;
Osasuna;1953;34;24;27;9;12;7;
Xerez;1953;24;16;29;4;12;12;
Alaves;1953;52;33;19;15;6;7;
Eibar;1953;41;28;18;10;7;11;
Villarreal;1953;44;31;29;11;6;11;
Alaves;1954;53;33;19;15;6;8;
Elche;1954;29;32;42;7;14;8;
At. Madrid B;1954;45;45;34;12;8;9;
Badajoz;1954;42;32;24;10;7;12;
Hercules;1954;46;40;32;13;9;7;
Ourense;1954;39;30;29;10;10;9;
Leganes;1954;44;30;29;11;7;11;
Extremadura;1954;50;40;30;14;7;8;
Levante;1954;23;23;41;5;16;8;
Xerez;1954;27;17;29;5;12;12;
Numancia;1954;29;19;37;6;12;11;
Albacete;1954;39;35;36;10;10;9;
Osasuna;1954;37;26;27;10;12;7;
Jaen;1954;26;24;39;5;13;11;
Rayo Vallecano;1954;47;35;25;13;8;8;
Lleida;1954;43;34;34;12;10;7;
Sevilla;1954;41;34;30;11;10;8;
Logrones;1954;24;19;31;4;13;12;
Toledo;1954;30;27;37;6;11;12;
Eibar;1954;41;28;20;10;8;11;
Villarreal;1954;45;31;29;11;6;12;
Las Palmas;1954;50;51;31;12;3;14;
Badajoz;1955;43;33;25;10;7;13;
Leganes;1955;45;31;30;11;7;12;
Elche;1955;32;33;42;8;14;8;
Levante;1955;23;23;42;5;17;8;
Extremadura;1955;53;42;31;15;7;8;
Alaves;1955;53;34;21;15;7;8;
Jaen;1955;27;24;39;5;13;12;
Hercules;1955;47;40;32;13;9;8;
Las Palmas;1955;50;52;33;12;4;14;
Toledo;1955;33;29;38;7;11;12;
Lleida;1955;43;34;36;12;11;7;
Villarreal;1955;48;33;29;12;6;12;
Logrones;1955;27;20;31;5;13;12;
At. Madrid B;1955;45;45;35;12;9;9;
Ourense;1955;42;32;29;11;10;9;
Rayo Vallecano;1955;47;35;27;13;9;8;
Sevilla;1955;44;35;30;12;10;8;
Numancia;1955;29;19;38;6;13;11;
Xerez;1955;27;17;31;5;13;12;
Osasuna;1955;40;28;27;11;12;7;
Eibar;1955;44;30;20;11;8;11;
Albacete;1955;39;35;38;10;11;9;
Alaves;1956;56;35;21;16;7;8;
Badajoz;1956;43;33;26;10;8;13;
Albacete;1956;39;35;40;10;12;9;
Las Palmas;1956;53;54;33;13;4;14;
At. Madrid B;1956;45;45;36;12;10;9;
Sevilla;1956;47;36;30;13;10;8;
Hercules;1956;48;40;32;13;9;9;
Xerez;1956;28;17;31;5;13;13;
Leganes;1956;46;32;31;11;7;13;
Logrones;1956;28;21;32;5;13;13;
Levante;1956;23;23;43;5;18;8;
Extremadura;1956;56;43;31;16;7;8;
Numancia;1956;30;19;38;6;13;12;
Eibar;1956;45;30;20;11;8;12;
Osasuna;1956;41;28;27;11;12;8;
Elche;1956;33;33;42;8;14;9;
Rayo Vallecano;1956;47;35;28;13;10;8;
Jaen;1956;30;25;39;6;13;12;
Toledo;1956;36;30;38;8;11;12;
Lleida;1956;43;34;37;12;12;7;
Villarreal;1956;51;35;29;13;6;12;
Ourense;1956;42;32;31;11;11;9;
At. Madrid B;1957;48;49;38;13;10;9;
Numancia;1957;30;21;42;6;14;12;
Badajoz;1957;46;35;26;11;8;13;
Levante;1957;23;23;45;5;19;8;
Elche;1957;34;34;43;8;14;10;
Hercules;1957;49;41;33;13;9;10;
Extremadura;1957;57;44;32;16;7;9;
Osasuna;1957;42;29;28;11;12;9;
Jaen;1957;30;26;41;6;14;12;
Villarreal;1957;54;37;30;14;6;12;
Las Palmas;1957;56;58;34;14;4;14;
Eibar;1957;45;31;24;11;9;12;
Lleida;1957;46;36;37;13;12;7;
Albacete;1957;39;35;42;10;13;9;
Logrones;1957;29;22;33;5;13;14;
Alaves;1957;57;36;22;16;7;9;
Ourense;1957;43;32;31;11;11;10;
Toledo;1957;37;30;38;8;11;13;
Sevilla;1957;50;39;32;14;10;8;
Leganes;1957;46;34;34;11;8;13;
Xerez;1957;31;18;31;6;13;13;
Rayo Vallecano;1957;47;35;29;13;11;8;
Alaves;1958;60;37;22;17;7;9;
Sevilla;1958;50;39;33;14;11;8;
Albacete;1958;42;36;42;11;13;9;
Ourense;1958;43;32;32;11;12;10;
Hercules;1958;49;41;34;13;10;10;
Extremadura;1958;60;45;32;17;7;9;
Leganes;1958;49;36;35;12;8;13;
At. Madrid B;1958;48;50;40;13;11;9;
Levante;1958;23;24;47;5;20;8;
Logrones;1958;32;24;34;6;13;14;
Numancia;1958;31;21;42;6;14;13;
Las Palmas;1958;57;58;34;14;4;15;
Osasuna;1958;42;30;30;11;13;9;
Badajoz;1958;49;37;27;12;8;13;
Rayo Vallecano;1958;47;36;31;13;12;8;
Elche;1958;37;36;44;9;14;10;
Toledo;1958;38;30;38;8;11;14;
Jaen;1958;31;26;41;6;14;13;
Villarreal;1958;57;40;30;15;6;12;
Xerez;1958;31;18;34;6;14;13;
Eibar;1958;48;32;24;12;9;12;
Lleida;1958;46;36;38;13;13;7;
At. Madrid B;1959;48;50;41;13;12;9;
Alaves;1959;63;38;22;18;7;9;
Badajoz;1959;52;39;27;13;8;13;
Hercules;1959;49;41;36;13;11;10;
Elche;1959;38;38;46;9;14;11;
Villarreal;1959;58;42;32;15;6;13;
Extremadura;1959;63;48;33;18;7;9;
Rayo Vallecano;1959;47;37;34;13;13;8;
Jaen;1959;34;27;41;7;14;13;
Albacete;1959;42;36;43;11;14;9;
Leganes;1959;49;36;36;12;9;13;
Numancia;1959;34;22;42;7;14;13;
Lleida;1959;49;41;40;14;13;7;
Las Palmas;1959;57;60;39;14;5;15;
Logrones;1959;33;24;34;6;13;15;
Osasuna;1959;43;30;30;11;13;10;
Ourense;1959;46;33;32;12;12;10;
Eibar;1959;48;32;25;12;10;12;
Sevilla;1959;50;39;37;14;12;8;
Levante;1959;26;28;47;6;20;8;
Xerez;1959;31;18;36;6;15;13;
Toledo;1959;41;32;38;9;11;14;
Alaves;1960;66;41;22;19;7;9;
Leganes;1960;49;36;39;12;10;13;
Albacete;1960;45;37;43;12;14;9;
Xerez;1960;31;18;37;6;16;13;
Hercules;1960;49;42;38;13;12;10;
Logrones;1960;36;26;35;7;13;15;
Las Palmas;1960;60;62;39;15;5;15;
Ourense;1960;46;33;34;12;13;10;
Levante;1960;29;30;48;7;20;8;
At. Madrid B;1960;48;51;43;13;13;9;
Numancia;1960;37;23;42;8;14;13;
Lleida;1960;49;41;41;14;14;7;
Osasuna;1960;46;33;30;12;13;10;
Sevilla;1960;50;39;40;14;13;8;
Rayo Vallecano;1960;50;41;37;14;13;8;
Badajoz;1960;52;42;31;13;9;13;
Toledo;1960;44;34;38;10;11;14;
Elche;1960;38;38;48;9;15;11;
Villarreal;1960;58;42;34;15;7;13;
Extremadura;1960;66;50;33;19;7;9;
Eibar;1960;49;32;25;12;10;13;
Jaen;1960;35;27;41;7;14;14;
Alaves;1961;69;44;22;20;7;9;
Numancia;1961;37;23;45;8;15;13;
At. Madrid B;1961;51;56;43;14;13;9;
Osasuna;1961;46;33;35;12;14;10;
Badajoz;1961;53;42;31;13;9;14;
Villarreal;1961;59;42;34;15;7;14;
Elche;1961;41;41;48;10;15;11;
Albacete;1961;45;37;46;12;15;9;
Extremadura;1961;66;50;34;19;8;9;
Toledo;1961;47;35;38;11;11;14;
Jaen;1961;35;28;45;7;15;14;
Las Palmas;1961;63;66;40;16;5;15;
Leganes;1961;50;40;43;12;10;14;
Levante;1961;30;34;52;7;20;9;
Logrones;1961;39;29;36;8;13;15;
Rayo Vallecano;1961;50;42;40;14;14;8;
Ourense;1961;47;33;34;12;13;11;
Lleida;1961;50;41;41;14;14;8;
Sevilla;1961;53;40;40;15;13;8;
Hercules;1961;49;42;39;13;13;10;
Xerez;1961;34;19;37;7;16;13;
Eibar;1961;49;32;26;12;11;13;
Albacete;1962;45;37;48;12;16;9;
Extremadura;1962;69;52;34;20;8;9;
Hercules;1962;52;44;40;14;13;10;
At. Madrid B;1962;51;57;45;14;14;9;
Las Palmas;1962;66;68;40;17;5;15;
Xerez;1962;34;19;39;7;17;13;
Levante;1962;30;34;53;7;21;9;
Alaves;1962;72;45;22;21;7;9;
Lleida;1962;51;42;42;14;14;9;
Jaen;1962;36;29;46;7;15;15;
Numancia;1962;40;27;45;9;15;13;
Ourense;1962;47;33;38;12;14;11;
Osasuna;1962;49;35;36;13;14;10;
Leganes;1962;50;41;45;12;11;14;
Rayo Vallecano;1962;50;43;43;14;15;8;
Sevilla;1962;56;43;41;16;13;8;
Toledo;1962;47;36;40;11;12;14;
Badajoz;1962;56;44;32;14;9;14;
Villarreal;1962;62;44;35;16;7;14;
Logrones;1962;39;30;38;8;14;15;
Eibar;1962;52;33;26;13;11;13;
Elche;1962;41;41;49;10;16;11;
Alaves;1963;75;46;22;22;7;9;
Osasuna;1963;49;35;37;13;15;10;
At. Madrid B;1963;52;58;46;14;14;10;
Rayo Vallecano;1963;51;44;44;14;15;9;
Badajoz;1963;57;44;32;14;9;15;
Albacete;1963;46;37;48;12;16;10;
Elche;1963;41;41;50;10;17;11;
Las Palmas;1963;69;69;40;18;5;15;
Extremadura;1963;72;53;34;21;8;9;
Eibar;1963;52;33;27;13;12;13;
Jaen;1963;37;30;47;7;15;16;
Ourense;1963;48;34;39;12;14;12;
Leganes;1963;53;43;46;13;11;14;
Hercules;1963;52;45;42;14;14;10;
Levante;1963;31;35;54;7;21;10;
Numancia;1963;41;28;46;9;15;14;
Logrones;1963;39;31;40;8;15;15;
Toledo;1963;50;38;41;12;12;14;
Sevilla;1963;57;43;41;16;13;9;
Villarreal;1963;63;44;35;16;7;15;
Xerez;1963;34;20;42;7;18;13;
Lleida;1963;54;45;43;15;14;9;
Albacete;1964;46;38;50;12;17;10;
Logrones;1964;42;33;41;9;15;15;
Hercules;1964;53;46;43;14;14;11;
Alaves;1964;76;47;23;22;7;10;
Las Palmas;1964;72;71;41;19;5;15;
Extremadura;1964;72;54;36;21;9;9;
Lleida;1964;57;47;43;16;14;9;
Elche;1964;41;41;52;10;18;11;
Numancia;1964;42;30;48;9;15;15;
Jaen;1964;38;32;49;7;15;17;
Osasuna;1964;49;35;38;13;16;10;
Levante;1964;34;36;54;8;21;10;
Ourense;1964;48;35;41;12;15;12;
Xerez;1964;37;22;43;8;18;13;
Rayo Vallecano;1964;54;45;44;15;15;9;
Leganes;1964;53;43;47;13;12;14;
Toledo;1964;53;39;41;13;12;14;
Sevilla;1964;57;43;42;16;14;9;
Villarreal;1964;64;45;36;16;7;16;
At. Madrid B;1964;53;59;47;14;14;11;
Eibar;1964;55;36;28;14;12;13;
Badajoz;1964;57;45;35;14;10;15;
